city,state_id,state_name,lat,lng,zips
Moundville,MO,Missouri,37.7646,-94.4510,64771
Pyatt,AR,Arkansas,36.2509,-92.8443,72672
Byron,NE,Nebraska,40.0048,-97.7686,68325
Havana,KS,Kansas,37.0921,-95.9418,67347
Hillsdale,OK,Oklahoma,36.5632,-97.9927,73743
Amherst,CO,Colorado,40.6831,-102.1725,80721
Leeds Point,NJ,New Jersey,39.4906,-74.4433,8205
Garfield,NM,New Mexico,32.7569,-107.2665,87936
Salineno North,TX,Texas,26.5254,-99.0906,78584
West Union,MN,Minnesota,45.7965,-95.0925,56389 56360
Encantado,NM,New Mexico,35.7934,-105.9111,87506
Steele City,NE,Nebraska,40.0367,-97.0232,68440
Donnybrook,ND,North Dakota,48.5077,-101.8868,58734
Zwingle,IA,Iowa,42.2972,-90.6874,52079
Pacific Beach,WA,Washington,47.2151,-124.1967,98571
Williford,AR,Arkansas,36.2518,-91.3605,72482
Sageville,IA,Iowa,42.5493,-90.7062,52001
Iantha,MO,Missouri,37.5150,-94.3994,64759
Plum Branch,SC,South Carolina,33.8482,-82.2587,29845
Naples,SD,South Dakota,44.7716,-97.5131,57271
Toronto,IA,Iowa,41.9030,-90.8629,52777
Sidney,IN,Indiana,41.1050,-85.7425,46510 46562
Tamarack,MN,Minnesota,46.6529,-93.1250,55787
Gentry,MO,Missouri,40.3326,-94.4233,64453
Camrose Colony,MT,Montana,48.3116,-111.6118,59456
Allport,AR,Arkansas,34.5399,-91.7839,72072 72046
Fair Oaks,OK,Oklahoma,36.1611,-95.6910,74015
Yale,KS,Kansas,37.4901,-94.6470,66762
Lake Henry,MN,Minnesota,45.4620,-94.7965,56362
Melia,NE,Nebraska,41.0971,-96.2768,68028
Kilkenny,MN,Minnesota,44.3151,-93.5741,56052
Brant Lake,SD,South Dakota,43.9308,-96.9436,57016
White Earth,ND,North Dakota,48.3799,-102.7718,58794
Penntown,IN,Indiana,39.2701,-85.0975,47041
Kittrell,NC,North Carolina,36.2218,-78.4414,27544
McKinnon,WY,Wyoming,41.0314,-109.9384,82938
Pleasantville,IN,Indiana,38.9670,-87.2503,47838
Amity,MO,Missouri,39.8682,-94.4352,64422
Blanco,OK,Oklahoma,34.7507,-95.7736,74528 74501
Clyde,NJ,New Jersey,40.4874,-74.5132,8873
Running Water,SD,South Dakota,42.7822,-97.9816,57062
Cave Spring,OK,Oklahoma,35.7292,-94.7577,74931
Morse Bluff,NE,Nebraska,41.4310,-96.7666,68648
Jerome,AR,Arkansas,33.3988,-91.4697,71638
Whitewater,MO,Missouri,37.2368,-89.7978,63785
Strandquist,MN,Minnesota,48.4894,-96.4479,56758
Nimrod,MN,Minnesota,46.6375,-94.8805,56477
Foresta,CA,California,37.6983,-119.7552,95389
Saint Charles,SC,South Carolina,34.0806,-80.2249,29104 29010
Powersville,MO,Missouri,40.5496,-93.3002,64672
West Middletown,PA,Pennsylvania,40.2432,-80.4253,15379
Neville,OH,Ohio,38.8123,-84.2115,45156 45153
De Graff,MN,Minnesota,45.2600,-95.4683,56271
Cromwell,IA,Iowa,41.0405,-94.4618,50842 50801
Marrowbone,KY,Kentucky,36.8320,-85.5053,42759 42717
Mount Olive,AR,Arkansas,36.0038,-92.0914,72556
Knierim,IA,Iowa,42.4563,-94.4559,50563 50586 50552
Santiago,WA,Washington,47.2975,-124.2327,98587
Clayton,KS,Kansas,39.7369,-100.1765,67629
Fidelity,IL,Illinois,39.1546,-90.1644,62030
Naubinway,MI,Michigan,46.0911,-85.4518,49762
Otway,OH,Ohio,38.8648,-83.1880,45657
Berwyn,NE,Nebraska,41.3509,-99.5007,68814
Bridger,SD,South Dakota,44.5421,-101.9136,57748
Union Grove,AL,Alabama,34.4025,-86.4483,35175
Sun Valley,TX,Texas,33.6705,-95.4287,75462
Pena,TX,Texas,26.4155,-98.9700,78584
Kirk,CO,Colorado,39.6127,-102.5920,80824
Cubero,NM,New Mexico,35.0904,-107.5261,87014
Stockton,MD,Maryland,38.0659,-75.4134,21864
Gray,IA,Iowa,41.8417,-94.9859,50110 50025
Comstock,MN,Minnesota,46.6596,-96.7466,56525
Whiting,WY,Wyoming,42.0089,-104.9711,82201
Picuris Pueblo,NM,New Mexico,36.1995,-105.7133,87553
Marlboro,NJ,New Jersey,39.4860,-75.3215,8302
Fort Fetter,PA,Pennsylvania,40.4301,-78.4044,16648
Solen,ND,North Dakota,46.3873,-100.7958,58570
Point Isabel,IN,Indiana,40.4206,-85.8219,46928
Turner,MI,Michigan,44.1422,-83.7875,48765
Cow Creek,SD,South Dakota,44.5538,-100.4754,57501
Rover,AR,Arkansas,34.9518,-93.4090,72860
Springbrook,WI,Wisconsin,45.9469,-91.6889,54875
Opal,WY,Wyoming,41.7680,-110.3242,83124
Russellville,IL,Illinois,38.8189,-87.5300,62439
Radar Base,TX,Texas,28.8568,-100.5336,78852
Buchanan,TN,Tennessee,36.4340,-88.2027,38222
Tracy,MT,Montana,47.4102,-111.1537,59472
Evergreen Colony,SD,South Dakota,45.1217,-99.0425,57438
Zarephath,NJ,New Jersey,40.5362,-74.5744,08873 08890
Glenfield,ND,North Dakota,47.4551,-98.5664,58443
Colorado Acres,TX,Texas,27.6449,-99.2143,78044 78043
Sciota,IL,Illinois,40.5626,-90.7480,61475
Emelle,AL,Alabama,32.7287,-88.3165,35459
Koyukuk,AK,Alaska,64.9008,-157.6946,99754
Brazos,TX,Texas,32.6622,-98.1231,76472
Whipholt,MN,Minnesota,47.0436,-94.3860,56484
Rivergrove,CA,California,35.4403,-118.9411,93308
Bogota,TN,Tennessee,36.1620,-89.4390,38080 38007
Silver Star,MT,Montana,45.6875,-112.2850,59751
Twin Lakes,WA,Washington,48.2622,-118.3591,99138
Anvik,AK,Alaska,62.6541,-160.2140,99558
Miller's Cove,TX,Texas,33.1560,-95.1147,75493
Georgetown,AR,Arkansas,35.1267,-91.4539,72143
Masonville,IA,Iowa,42.4798,-91.5915,50654
Galestown,MD,Maryland,38.5633,-75.7149,19973 21659
Geyser,MT,Montana,47.2633,-110.4927,59447
Capulin,NM,New Mexico,36.7445,-103.9958,88414 88418
Chester,OK,Oklahoma,36.2165,-98.9208,73838
Evansville,AR,Arkansas,35.7924,-94.4911,72729
Big Creek,WV,West Virginia,38.0054,-82.0361,25505
Peoria,CO,Colorado,39.6649,-104.1456,80103
West Amana,IA,Iowa,41.8083,-91.9654,52203
Vicksburg,PA,Pennsylvania,40.3698,-78.4158,16648
Gibbs,MO,Missouri,40.0990,-92.4166,63540
Egypt,AR,Arkansas,35.8677,-90.9459,72476 72427
Putnam,TX,Texas,32.3703,-99.1955,76469
Ohlman,IL,Illinois,39.3433,-89.2186,62076
Ten Broeck,KY,Kentucky,38.2976,-85.5807,40241
Sleetmute,AK,Alaska,61.6516,-157.1251,99668
Crozier,AZ,Arizona,35.4227,-113.6487,86437 86434
Hallett,OK,Oklahoma,36.2319,-96.5679,74038 74034
Union Level,VA,Virginia,36.7071,-78.2319,23970
Walters,MN,Minnesota,43.6049,-93.6743,56097
Coy,AR,Arkansas,34.5405,-91.8713,72046 72037
Alix,AR,Arkansas,35.4219,-93.7289,72821
Redwood,MS,Mississippi,32.4734,-90.7969,39156
Montier,MO,Missouri,36.9817,-91.5749,65438 65546
Wolf Lake,MN,Minnesota,46.8066,-95.3526,56544 56464
Lehr,ND,North Dakota,46.2826,-99.3528,58460
Symerton,IL,Illinois,41.3256,-88.0530,60481
Ali Chukson,AZ,Arizona,31.9115,-111.8017,85634
Batesville,OH,Ohio,39.9156,-81.2824,43773
Kohls Ranch,AZ,Arizona,34.3210,-111.0838,85541
Oljato-Monument Valley,AZ,Arizona,36.9867,-110.1910,86033 84536
Camp Nelson,CA,California,36.1420,-118.6108,93208 93265
Holmesville,NE,Nebraska,40.2009,-96.6584,68310
Tightwad,MO,Missouri,38.3096,-93.5466,64735
Essary Springs,TN,Tennessee,35.0113,-88.8025,38061
Glen Allen,MO,Missouri,37.3171,-90.0282,63751
Lake View,IN,Indiana,39.4852,-85.2492,47024
Caberfae,MI,Michigan,44.2492,-85.7256,49601
Reubens,ID,Idaho,46.3229,-116.5429,83548
Fluvanna,TX,Texas,32.8833,-101.1415,79517
Rome,IA,Iowa,40.9820,-91.6817,52641 52642
Butte City,ID,Idaho,43.6070,-113.2408,83213
Knights Ferry,CA,California,37.8199,-120.6704,95361
Tatum,SC,South Carolina,34.6438,-79.5867,29594
Culver,KS,Kansas,38.9701,-97.7592,67484
Loco Hills,NM,New Mexico,32.8197,-103.9783,88255
Helmville,MT,Montana,46.8614,-112.9629,59843
Martinsburg,NE,Nebraska,42.5084,-96.8314,68770
Dawson,ND,North Dakota,46.8679,-99.7536,58428
Colburn,IN,Indiana,40.5188,-86.7122,47905
Cedar Crest,PA,Pennsylvania,40.3966,-77.8858,17066
Belvidere,TN,Tennessee,35.1281,-86.1881,37306
Sharpsburg,IA,Iowa,40.8029,-94.6405,50862
Farwell,NE,Nebraska,41.2156,-98.6280,68838
Candy Kitchen,NM,New Mexico,34.9120,-108.4929,87321
Essex,MT,Montana,48.2823,-113.6095,59916
Olivet,KS,Kansas,38.4813,-95.7519,66856
Big Horn,WY,Wyoming,44.6791,-106.9971,82801 82833
New Trier,MN,Minnesota,44.6038,-92.9329,55031
Arrowhead Springs,WY,Wyoming,41.5081,-109.1551,82901
Caballo,NM,New Mexico,32.9806,-107.3075,87931
Spring Hill,IN,Indiana,39.8346,-86.1926,46228
Pilot Point,AK,Alaska,57.5585,-157.6798,99649
Jesterville,MD,Maryland,38.2897,-75.8928,21814
Slate Springs,MS,Mississippi,33.7417,-89.3752,38916 38955
Tensed,ID,Idaho,47.1596,-116.9238,83870
Climbing Hill,IA,Iowa,42.3394,-96.0811,51015
Pinhook Corner,OK,Oklahoma,35.5314,-94.8911,74962
Chitina,AK,Alaska,61.5276,-144.2991,99566
Little City,OK,Oklahoma,34.0840,-96.6160,73446
Zenda,KS,Kansas,37.4440,-98.2819,67159
Shiro,TX,Texas,30.6087,-95.8862,77831 77873 77876
Horace,KS,Kansas,38.4769,-101.7905,67879
Robertson,WY,Wyoming,41.1816,-110.4274,82944
Waumandee,WI,Wisconsin,44.3024,-91.7051,54622
Ralston,IA,Iowa,42.0418,-94.6293,51459 51462 51443
Alpine,AR,Arkansas,34.2268,-93.3783,71921
North Crows Nest,IN,Indiana,39.8661,-86.1624,46228
Outlook,MT,Montana,48.8888,-104.7849,59252
Gardner,ND,North Dakota,47.1445,-96.9686,58036
Antelope,OR,Oregon,44.9113,-120.7236,97001
Regina,NM,New Mexico,36.1947,-106.9453,87046
Caney Ridge,OK,Oklahoma,35.7637,-94.8828,74471
Clontarf,MN,Minnesota,45.3770,-95.6770,56215 56226
Greenville,IA,Iowa,43.0170,-95.1461,51343
Butte,ND,North Dakota,47.8370,-100.6658,58723
Spring Hill,IA,Iowa,41.4122,-93.6501,50125
Hat Creek,CA,California,40.8101,-121.4809,96040
Harbine,NE,Nebraska,40.1916,-96.9743,68377
Whalan,MN,Minnesota,43.7341,-91.9238,55949
Bear Valley,CA,California,37.5697,-120.1199,95338
Chalkhill,PA,Pennsylvania,39.8461,-79.6142,15470 15437
Wilson City,MO,Missouri,36.9236,-89.2230,63882
Ihlen,MN,Minnesota,43.9122,-96.3709,56140 56144
Evan,MN,Minnesota,44.3549,-94.8361,56266 56085
Fox,MT,Montana,45.2884,-109.2125,59070
King Lake,NE,Nebraska,41.3135,-96.3017,68064
Amanda Park,WA,Washington,47.4532,-123.9194,98526
Bison,OK,Oklahoma,36.1960,-97.8979,73720
Westphalia,IN,Indiana,38.8665,-87.2277,47596
Trenton,IA,Iowa,41.0660,-91.6395,52641
Pingree,ND,North Dakota,47.1638,-98.9086,58476
Stark,KS,Kansas,37.6898,-95.1441,66775
Board Camp,AR,Arkansas,34.5369,-94.0887,71953
Everton,AR,Arkansas,36.1542,-92.9096,72633
Popponesset Island,MA,Massachusetts,41.5855,-70.4591,2649
Monument,PA,Pennsylvania,41.1112,-77.7042,16822
Alamo,ND,North Dakota,48.5824,-103.4676,58830
Pamplin City,VA,Virginia,37.2642,-78.6820,23958
Tibbie,AL,Alabama,31.3628,-88.2471,36583 36529
Rothville,MO,Missouri,39.6539,-93.0635,64676
Rob Roy,IN,Indiana,40.2367,-87.2433,47918
Beverly,IL,Illinois,39.7946,-90.9900,62347
New Morgan,PA,Pennsylvania,40.1834,-75.8896,19543
Loco,OK,Oklahoma,34.3297,-97.6807,73442
McCaskill,AR,Arkansas,33.9187,-93.6417,71847
San Antonio,NM,New Mexico,33.9161,-106.8700,87801 87832
Benedict,KS,Kansas,37.6269,-95.7433,66714
Foster,MO,Missouri,38.1664,-94.5079,64745 64779
Shelocta,PA,Pennsylvania,40.6573,-79.3015,15774
Lake Cicott,IN,Indiana,40.7642,-86.5242,46947 46942
Eyers Grove,PA,Pennsylvania,41.0935,-76.5189,17846
Umbarger,TX,Texas,34.9564,-102.1094,79091 79015
Nightmute,AK,Alaska,60.4874,-164.8195,99690
Coal City,IN,Indiana,39.2303,-87.0458,47427
Calvert,AL,Alabama,31.1540,-88.0169,36513 36560
Utica,SD,South Dakota,42.9810,-97.4967,57067
Sweet Grass,MT,Montana,48.9929,-111.9668,59484
Nathalie,VA,Virginia,36.9381,-78.9422,24577
Caledonia,ND,North Dakota,47.4577,-96.8892,58219
Lumber Bridge,NC,North Carolina,34.8898,-79.0725,28357
Cale,AR,Arkansas,33.6278,-93.2350,71858
Mineral,WA,Washington,46.7193,-122.1860,98355
Big Lake,MO,Missouri,40.0735,-95.3518,64437
Glasgow,PA,Pennsylvania,40.6444,-80.5080,15059
Danbury,NE,Nebraska,40.0376,-100.4051,69026
Reservoir,PA,Pennsylvania,40.4025,-78.3849,16648
Genola,MN,Minnesota,45.9653,-94.1129,56364
Flaming Gorge,UT,Utah,40.8889,-109.4751,84023
West Liberty,IL,Illinois,38.8524,-88.0852,62475
Purdin,MO,Missouri,39.9509,-93.1664,64674
Waller,PA,Pennsylvania,41.2337,-76.4216,17814
Igiugig,AK,Alaska,59.3056,-155.8739,99613
Windom,KS,Kansas,38.3841,-97.9102,67491
Panther Burn,MS,Mississippi,33.0659,-90.8726,38765
Lima,OK,Oklahoma,35.1737,-96.5983,74884
Turner,MT,Montana,48.8469,-108.4006,59542
Huntley,NE,Nebraska,40.2105,-99.2901,68971
Gulkana,AK,Alaska,62.2155,-145.4449,99588
Bartlett,KS,Kansas,37.0549,-95.2112,67332
Dayton Lakes,TX,Texas,30.1446,-94.8208,77535
Zalma,MO,Missouri,37.1422,-90.0825,63787
Petronila,TX,Texas,27.6713,-97.6322,78380
Bath Corner,SD,South Dakota,45.4627,-98.3329,57427
Wilsonville,NE,Nebraska,40.1119,-100.1066,69046
Mammoth,WY,Wyoming,44.9733,-110.6931,82190
Zinc,AR,Arkansas,36.2836,-92.9147,72601
Trosky,MN,Minnesota,43.8884,-96.2509,56164 56144
Wallace,SD,South Dakota,45.0845,-97.4781,57272
Manchester,KS,Kansas,39.0933,-97.3201,67410
Hardy,MT,Montana,47.1806,-111.8172,59421
Melstone,MT,Montana,46.5987,-107.8683,59054
Reynolds,NE,Nebraska,40.0598,-97.3359,68429
Point of Rocks,WY,Wyoming,41.6831,-108.7755,82942
Waterbury,NE,Nebraska,42.4571,-96.7353,68785
Cambridge,KS,Kansas,37.3177,-96.6673,67023
Kinsman,IL,Illinois,41.1902,-88.5700,60437
Buckhorn,KY,Kentucky,37.3461,-83.4695,41721
Imlay,NV,Nevada,40.6581,-118.1441,89418
Box Elder,MT,Montana,48.3230,-110.0177,59521
Sycamore,OK,Oklahoma,36.3990,-94.7149,74346
Summit Lake,WI,Wisconsin,45.3759,-89.2044,54485
Millard,MO,Missouri,40.1075,-92.5460,63501
Rutledge,MO,Missouri,40.3139,-92.0876,63563
Hayesville,IA,Iowa,41.2648,-92.2478,52591 52562
Grenville,SD,South Dakota,45.4670,-97.3901,57239 57274
Mehan,OK,Oklahoma,36.0457,-96.9401,74074
Eagle Village,AK,Alaska,64.7434,-141.1138,99738
Watson,MO,Missouri,40.4799,-95.6232,64496
Cartago,CA,California,36.3123,-118.0261,93549
Blocher,IN,Indiana,38.7181,-85.6566,47138
Pekin,ND,North Dakota,47.7919,-98.3278,58361
La Grange,TN,Tennessee,35.0476,-89.2409,38039 38057 38046
Akaska,SD,South Dakota,45.3310,-100.1208,57420
Pine Lake,AZ,Arizona,35.0887,-113.8740,86401
Cayce,KY,Kentucky,36.5577,-89.0349,42041 42050
Jamaica,VT,Vermont,43.0975,-72.7784,5343
Londonderry,VT,Vermont,43.2278,-72.8083,5148
Milford,IN,Indiana,39.3504,-85.6197,47240
Yorkshire,OH,Ohio,40.3252,-84.4947,45388
Georgetown,MN,Minnesota,47.0784,-96.7959,56546
Tuckers Crossroads,TN,Tennessee,36.2066,-86.1676,37090
Leslie,MO,Missouri,38.4180,-91.2309,63056
Turtle River,MN,Minnesota,47.5882,-94.7581,56601
Jennette,AR,Arkansas,35.1639,-90.4092,72327
Woodbury,KY,Kentucky,37.1836,-86.6353,42261 42288
Chautauqua,KS,Kansas,37.0241,-96.1774,67334
Herrick,SD,South Dakota,43.1150,-99.1882,57538
Chillicothe,IA,Iowa,41.0861,-92.5300,52548 52501
Tradesville,SC,South Carolina,34.7705,-80.5487,29720
Juliustown,NJ,New Jersey,40.0121,-74.6715,08022 08042
Marysville,IA,Iowa,41.1808,-92.9538,50116
Dunning,NE,Nebraska,41.8272,-100.1048,68833
Dayton,AL,Alabama,32.3510,-87.6416,36738 36748
Garceno,TX,Texas,26.4122,-98.9406,78584
Sportsmans Park,OR,Oregon,45.2197,-121.3945,97063
Rivervale,AR,Arkansas,35.6759,-90.3445,72377 72354
Keddie,CA,California,40.0059,-120.9523,95971
St. Joseph,IA,Iowa,42.9123,-94.2308,50519
Beulah Beach,OH,Ohio,41.3918,-82.4428,44089
De Soto,GA,Georgia,31.9548,-84.0636,31743
Belleair Shore,FL,Florida,27.9173,-82.8455,33786
Plush,OR,Oregon,42.4051,-119.8993,97637
Klukwan,AK,Alaska,59.3987,-135.8886,99827
Radersburg,MT,Montana,46.1965,-111.6316,59643 59641
Woodsville,NY,New York,42.5790,-77.7338,14437
Mountain View,NM,New Mexico,35.0046,-108.3979,87321
Columbus,ND,North Dakota,48.9050,-102.7812,58727
Brentford,SD,South Dakota,45.1591,-98.3223,57429
De Borgia,MT,Montana,47.3701,-115.3211,59830
Sunny Slopes,CA,California,37.5693,-118.6758,93546
Heeney,CO,Colorado,39.8712,-106.3002,80498
Ross Corner,NJ,New Jersey,41.1243,-74.7190,7822
Kenneth,MN,Minnesota,43.7543,-96.0725,56147
Levasy,MO,Missouri,39.1363,-94.1307,64088 64066
Graham,AL,Alabama,33.4552,-85.3230,36263
Oklaunion,TX,Texas,34.1294,-99.1443,76373
Mulberry,OK,Oklahoma,35.8631,-94.7014,74960
Eddyville,IL,Illinois,37.5005,-88.5847,62928
Lorton,NE,Nebraska,40.5972,-96.0242,68382
Gloster,LA,Louisiana,32.1921,-93.8112,71030
Eagle Rock,MO,Missouri,36.5500,-93.7422,65641
Albion,OK,Oklahoma,34.6622,-95.0993,74521
Craig,IA,Iowa,42.8955,-96.3096,51031
Calzada,PR,Puerto Rico,18.0054,-66.5640,715
Selz,ND,North Dakota,47.8594,-99.8934,58341
Brentwood Colony,SD,South Dakota,45.1513,-99.2984,57438
Aurora,KS,Kansas,39.4520,-97.5300,67417
Maramec,OK,Oklahoma,36.2419,-96.6805,74045
Brenton,WV,West Virginia,37.6004,-81.6351,24818
New Market,MO,Missouri,39.5019,-94.7995,64439
Clinchport,VA,Virginia,36.6781,-82.7451,24244
Beedeville,AR,Arkansas,35.4292,-91.1107,72014 72101
Newport,NE,Nebraska,42.6002,-99.3283,68759
Paac Ciinak,WI,Wisconsin,44.8579,-89.1550,54499
Randalia,IA,Iowa,42.8634,-91.8867,52164
Bringhurst,IN,Indiana,40.5269,-86.5251,46929 46913
Goodyears Bar,CA,California,39.5459,-120.8880,95944
Tuttle,CA,California,37.2965,-120.3789,95340 95341
Avilla,MO,Missouri,37.1938,-94.1298,64833
Fort Hill,OR,Oregon,45.0670,-123.5605,97396 97347
Strandburg,SD,South Dakota,45.0441,-96.7604,57265
Unity Village,MO,Missouri,38.9525,-94.3995,64086 64065 64139
Patmos,AR,Arkansas,33.5112,-93.5679,71801
Sharon,ND,North Dakota,47.5974,-97.8994,58277
Clifford,ND,North Dakota,47.3483,-97.4102,58016
Randsburg,CA,California,35.3680,-117.6607,93554
Penton,AL,Alabama,33.0090,-85.4722,36862
Holloway,MN,Minnesota,45.2441,-95.9112,56208 56249
Shageluk,AK,Alaska,62.6684,-159.5630,99665
Grayridge,MO,Missouri,36.8247,-89.7819,63846 63850
Mount Judea,AR,Arkansas,35.9214,-93.0577,72683 72655
Clayton,IA,Iowa,42.9022,-91.1493,52049
Catarina,TX,Texas,28.3499,-99.6161,78836
St. Paul,IA,Iowa,40.7678,-91.5164,52657
Dougherty,IA,Iowa,42.9220,-93.0361,50433
Peru,PA,Pennsylvania,40.8544,-77.7671,16823
Preble,IN,Indiana,40.8323,-85.0147,46733 46782
Duffield,VA,Virginia,36.7196,-82.7960,24244
Morristown,SD,South Dakota,45.9386,-101.7188,57645
Yucca,AZ,Arizona,34.8629,-114.1461,86438
Barstow,IL,Illinois,41.5162,-90.3566,61236
Gabbs,NV,Nevada,38.8621,-117.9330,89409
Bowmore,NC,North Carolina,34.9358,-79.2999,28376
Pancoastburg,OH,Ohio,39.6240,-83.2642,43160
Brandon,MT,Montana,45.4660,-112.1339,59749
Tierra Bonita,TX,Texas,26.2727,-97.8276,78593
Rea,MO,Missouri,40.0616,-94.7645,64480
Goff,KS,Kansas,39.6641,-95.9317,66428
Elwin,IL,Illinois,39.7763,-88.9778,62532
Billingsley,AL,Alabama,32.6610,-86.7087,36006
Big Flat,AR,Arkansas,36.0056,-92.4066,72617
Piqua,KS,Kansas,37.9220,-95.5375,66761
Casselman,PA,Pennsylvania,39.8857,-79.2112,15557
Tuskahoma,OK,Oklahoma,34.6272,-95.2779,74574
Redding,IA,Iowa,40.6067,-94.3863,50860
Little Orleans,MD,Maryland,39.6300,-78.3949,21766
Ethel,MO,Missouri,39.8933,-92.7410,63539
Glade,KS,Kansas,39.6837,-99.3116,67639
Strang,OK,Oklahoma,36.4123,-95.1347,74367
Casmalia,CA,California,34.8378,-120.5309,93429
Ringo,KS,Kansas,37.5064,-94.7649,66743
Sasakwa,OK,Oklahoma,34.9468,-96.5253,74867
Farlington,KS,Kansas,37.6155,-94.8226,66734
Barrelville,MD,Maryland,39.7026,-78.8425,21545
Revere,MN,Minnesota,44.2215,-95.3611,56166
Vermillion,KS,Kansas,39.7183,-96.2659,66544
Grant,IA,Iowa,41.1429,-94.9848,50847 51532 50864
Abbyville,KS,Kansas,37.9705,-98.2027,67510
Faxon,OK,Oklahoma,34.4603,-98.5794,73540
Frankewing,TN,Tennessee,35.1943,-86.8570,38478 38459
New Alluwe,OK,Oklahoma,36.6101,-95.4888,74016
St. Charles,VA,Virginia,36.8052,-83.0575,24282
Blackfoot,MT,Montana,48.5771,-112.8733,59417
Arco,MN,Minnesota,44.3838,-96.1826,56113
Tunnelton,IN,Indiana,38.7687,-86.3428,47421 47467
Menoken,ND,North Dakota,46.8148,-100.5341,58558
Oak Grove,OK,Oklahoma,36.2056,-96.3384,74020
Vera Cruz,IN,Indiana,40.7016,-85.0795,46714
Bristow,NE,Nebraska,42.8408,-98.5834,68719
Nodaway,IA,Iowa,40.9361,-94.8973,50857
Hubbell,NE,Nebraska,40.0088,-97.4966,68375
Grovespring,MO,Missouri,37.3999,-92.6060,65662
Taos Ski Valley,NM,New Mexico,36.5901,-105.4370,87525
Atlantic,PA,Pennsylvania,41.5054,-80.3408,16111
Beards Fork,WV,West Virginia,38.0645,-81.2279,25173
Maxatawny,PA,Pennsylvania,40.5413,-75.6919,19538
Odanah,WI,Wisconsin,46.5999,-90.6878,54806
Wasta,SD,South Dakota,44.0696,-102.4464,57791 57790
Zurich,KS,Kansas,39.2322,-99.4347,67663
Bagnell,MO,Missouri,38.2294,-92.6053,65026
Caddo Gap,AR,Arkansas,34.4025,-93.6179,71935
Port Heiden,AK,Alaska,56.9426,-158.6047,99549
Paoli,CO,Colorado,40.6128,-102.4718,80731 80746
Nye,MT,Montana,45.4340,-109.8069,59028
Skwentna,AK,Alaska,61.9314,-151.2096,99667 99688
Fullerton,ND,North Dakota,46.1632,-98.4272,58441
Galesburg,ND,North Dakota,47.2701,-97.4087,58035
Blenheim,SC,South Carolina,34.5098,-79.6526,29516
Pierpont,MO,Missouri,38.8633,-92.3129,65203 65201
Ashwood,SC,South Carolina,34.1142,-80.3039,29153 29010
Three Mile Bay,NY,New York,44.0839,-76.1976,13693 13622
Laconia,IN,Indiana,38.0318,-86.0855,47135
Waukena,CA,California,36.1391,-119.5110,93274
Dora,NM,New Mexico,33.9334,-103.3369,88130 88115
Turner Colony,MT,Montana,48.7631,-108.4302,59542
Green Sea,SC,South Carolina,34.1288,-78.9721,29545
Driscoll,ND,North Dakota,46.8427,-100.1439,58532
Foxholm,ND,North Dakota,48.3654,-101.5721,58718
Bisbee,ND,North Dakota,48.6272,-99.3788,58317
Paskenta,CA,California,39.8833,-122.5456,96074
Rockbridge,OH,Ohio,39.5861,-82.5262,43149
Alleghany,CA,California,39.4666,-120.8411,95910
Latham,MO,Missouri,38.5599,-92.6814,65050
Watkins,IA,Iowa,41.8931,-91.9850,52354
Eagle River,MI,Michigan,47.4100,-88.2647,49950
Farmer,SD,South Dakota,43.7252,-97.6890,57311
Flemington,MO,Missouri,37.8039,-93.5014,65650
Lanesboro,IA,Iowa,42.1828,-94.6923,51451 51453 51443
Clark Colony,SD,South Dakota,44.7914,-97.9815,57258
Orrum,NC,North Carolina,34.4667,-79.0089,28369
Rodney,IA,Iowa,42.2045,-95.9507,51051
Highland Beach,MD,Maryland,38.9312,-76.4660,21403
Shirley,IL,Illinois,40.4075,-89.0643,61772
Royal,NE,Nebraska,42.3329,-98.1252,68773
Luray,MO,Missouri,40.4524,-91.8841,63453
Maskell,NE,Nebraska,42.6904,-96.9809,68757 68751
Roy Lake,MN,Minnesota,47.3176,-95.5428,56557
Standing Rock,AL,Alabama,33.0863,-85.2449,36855
Peach Creek,WV,West Virginia,37.8770,-81.9797,25639
Colwell,IA,Iowa,43.1572,-92.5916,50620 50616
Crown Point,AK,Alaska,60.4267,-149.3530,99664
Jones Mills,AR,Arkansas,34.4427,-92.8923,72104
Virginia,NE,Nebraska,40.2458,-96.4988,68458
Lisbon,MD,Maryland,39.3361,-77.0700,21797 21765
Flaxville,MT,Montana,48.8045,-105.1736,59222
Millersburg,IL,Illinois,41.2403,-90.8186,61231 61260
Westview Circle,WY,Wyoming,42.0605,-105.0715,82201
Fidelis,FL,Florida,30.9343,-87.0245,32565
Quesada,TX,Texas,26.2819,-98.5819,78582
Pilsen,KS,Kansas,38.4711,-97.0389,66861
Excursion Inlet,AK,Alaska,58.4354,-135.3733,99850 99827
Knowlton,WI,Wisconsin,44.7189,-89.6803,54455
Fellows,CA,California,35.1780,-119.5472,93224
Dawson,MD,Maryland,39.4772,-78.9457,21557
Woodruff,AZ,Arizona,34.7843,-110.0366,85942 86025
Whitney,NE,Nebraska,42.7837,-103.2567,69367
Pleasanton,IA,Iowa,40.5824,-93.7429,50065
Mud Bay,AK,Alaska,59.1518,-135.3585,99827
Randlett,UT,Utah,40.2267,-109.8308,84063
Lincolnville,PA,Pennsylvania,41.7902,-79.8381,16438 16404
Kickapoo Site 7,KS,Kansas,39.6895,-95.6713,66439
El Rancho,CA,California,36.2207,-119.0684,93247
